#{"t_start": 1673606808.345397, "env_id": null}
r,l,t
1551.407161,100,134.426353
1550.526361,100,134.472268
1542.393935,100,134.506755
1544.00995,100,134.553899
1531.449006,100,134.591129
1527.391942,100,135.282197
1545.941654,100,135.325683
1518.510385,100,135.361686
1526.209369,100,135.404814
1546.676869,100,135.451474
1545.192523,100,135.490688
1540.462231,100,135.52599
1536.48107,100,135.560557
1542.695708,100,135.598636
1545.494296,100,135.632205
1552.589734,100,135.673323
1514.962666,100,135.706646
1554.07408,100,135.752211
1545.494296,100,135.80001
1539.858686,100,135.83647
1547.859442,100,135.876628
1545.060854,100,135.922695
1528.707897,100,135.962906
1536.48107,100,136.005652
1533.06502,100,136.042269
1555.256653,100,136.080145
1550.224588,100,136.115558
1549.343788,100,136.154005
1549.791146,100,136.19045
1521.177304,100,136.223636
1554.07408,100,136.262374
1555.256653,100,136.298903
1543.708177,100,136.336086
1535.803335,100,136.37301
1525.026796,100,136.406354
1543.708177,100,136.445851
1550.526361,100,136.480238
1540.330562,100,136.518318
1513.780093,100,136.552897
1549.042015,100,136.58988
1532.255616,100,136.623486
1542.393935,100,136.661988
1554.07408,100,136.696929
1533.814152,100,136.736891
1538.977885,100,136.770761
1541.513135,100,136.808171
1548.161215,100,137.304778
1549.042015,100,137.348319
1554.07408,100,137.388372
1539.351054,100,137.425762
1539.351054,100,137.464899
1518.812158,100,137.501041
1524.25486,100,137.541737
1546.676869,100,137.575296
1533.136416,100,137.615215
1549.042015,100,137.648551
1545.494296,100,137.691994
1544.00995,100,137.730641
1548.161215,100,137.767609
1555.256653,100,137.807193
1547.859442,100,137.849398
1538.168481,100,137.885507
1533.136416,100,137.925021
1514.962666,100,137.968824
1540.330562,100,138.00687
1553.772307,100,138.046243
1527.223551,100,138.080313
1551.708934,100,138.120678
1533.136416,100,138.161087
1538.097085,100,138.205492
1547.859442,100,138.242077
1551.708934,100,138.28033
1543.12915,100,138.313181
1556.439226,100,138.351201
1539.279658,100,138.389811
1555.256653,100,138.427251
1529.286925,100,138.461523
1545.192523,100,138.514179
1539.147989,100,138.549962
1516.447012,100,138.585113
1540.160458,100,138.623496
1541.644804,100,138.658615
1541.7162,100,138.691817
1548.608573,100,138.730919
1551.708934,100,138.764854
1531.580675,100,138.800351
1556.137453,100,138.836045
1551.407161,100,139.298312
1545.192523,100,139.333088
1553.772307,100,139.37184
1543.12915,100,139.40805
1546.978642,100,139.45204
1546.243427,100,139.48882
1545.796069,100,139.52502
1541.343031,100,139.563279
1554.07408,100,139.597718
1547.557669,100,139.631723
1522.359877,100,139.670824
1555.256653,100,139.705483
1517.327812,100,139.744713
1541.946577,100,139.777518
1547.557669,100,139.815115
1522.66165,100,139.848911
1554.07408,100,139.887224
1538.846216,100,139.919999
1550.224588,100,139.959847
1543.12915,100,139.997222
1521.889714,100,140.039108
1545.494296,100,140.073842
1533.136416,100,140.119771
1529.757088,100,140.157881
1550.526361,100,140.193521
1549.042015,100,140.229522
1544.613496,100,140.264266
1548.740242,100,140.301799
1554.07408,100,140.336647
1540.330562,100,140.369176
1554.07408,100,140.406088
1538.168481,100,140.439715
1545.060854,100,140.478036
1541.946577,100,140.514378
1540.533627,100,140.552998
1537.965416,100,140.589886
1550.526361,100,140.626731
1542.695708,100,140.684333
1528.406124,100,140.730249
1539.279658,100,140.772585
1546.375096,100,140.811792
1523.54245,100,141.27306
1542.695708,100,141.315017
1552.891507,100,141.354387
1552.589734,100,141.397627
1542.827377,100,141.438907
1546.676869,100,141.504495
1551.407161,100,141.582665
1556.439226,100,141.63475
1557.621799,100,141.679397
1523.54245,100,141.738821
1520.296504,100,141.783071
1535.128394,100,141.822842
1552.589734,100,141.860294
1546.978642,100,141.908547
1535.803335,100,141.960253
1541.211362,100,141.996504
1546.676869,100,142.052741
1545.796069,100,142.101633
1535.803335,100,142.138718
1540.160458,100,142.177263
1540.160458,100,142.238425
1541.644804,100,142.27622
1537.36187,100,142.340282
1535.803335,100,142.37991
1556.439226,100,142.423562
1550.224588,100,142.460576
1516.447012,100,142.496787
1531.073043,100,142.565971
1552.891507,100,142.621916
1544.311723,100,142.668536
1539.858686,100,142.718389
1551.708934,100,142.757571
1534.318989,100,142.799459
1530.77127,100,142.839921
1555.256653,100,142.904806
1550.224588,100,142.950461
1535.745856,100,142.991059
1545.494296,100,143.065551
1545.192523,100,143.113788
1542.695708,100,143.15248
1547.859442,100,143.222483
1539.351054,100,144.072331
1535.501562,100,144.11243
1547.859442,100,144.147534
1541.644804,100,144.184912
1543.576508,100,144.222785
1546.676869,100,144.263518
1548.608573,100,144.301636
1547.557669,100,144.336742
1542.827377,100,144.37507
1537.795312,100,144.433329
1551.407161,100,144.481697
1536.985908,100,144.521127
1556.439226,100,144.554146
1545.192523,100,144.595492
1549.791146,100,144.65278
1533.136416,100,144.689205
1550.224588,100,144.745114
1542.898773,100,144.787277
1549.042015,100,144.850585
1546.243427,100,144.901519
1539.858686,100,144.951113
1532.933351,100,145.016349
1543.12915,100,145.058433
1557.621799,100,145.099412
1546.676869,100,145.139393
1518.812158,100,145.203362
1531.652071,100,145.255571
1536.684135,100,145.312184
1547.859442,100,145.35285
1535.877525,100,145.392301
1541.079693,100,145.43825
1558.804372,100,145.474677
1525.437433,100,145.511344
1539.279658,100,145.549411
1540.028789,100,145.601094
1548.740242,100,145.645233
1542.393935,100,145.684962
1535.298497,100,145.767526
1545.494296,100,145.851566
1557.621799,100,145.890156
1541.343031,100,145.96151
1525.026796,100,146.566657
1547.557669,100,146.599092
1550.224588,100,146.645751
1535.501562,100,146.688924
1531.073043,100,146.726523
1522.66165,100,146.767504
1535.731939,100,146.82207
1547.124227,100,146.863983
1550.526361,100,146.917642
1550.973719,100,146.981471
1541.644804,100,147.033473
1551.708934,100,147.07901
1544.89075,100,147.141897
1544.759081,100,147.188746
1556.439226,100,147.24291
1541.7162,100,147.294376
1540.330562,100,147.344974
1556.439226,100,147.396207
1545.494296,100,147.439224
1547.859442,100,147.486895
1550.526361,100,147.532314
1555.256653,100,147.600545
1541.343031,100,147.654217
1533.814152,100,147.714647
1542.898773,100,147.765173
1549.343788,100,147.799064
1550.526361,100,147.851348
1534.620762,100,147.90304
1526.921779,100,147.952089
1552.891507,100,147.993407
1539.581431,100,148.03859
1540.909589,100,148.082838
1556.439226,100,148.139901
1552.589734,100,148.188588
1528.104352,100,148.227668
1535.803335,100,148.293543
1555.256653,100,148.339056
1534.318989,100,148.380032
1554.07408,100,148.426084
1550.224588,100,148.467416
1547.426,100,148.507263
1536.985908,100,148.970451
1547.859442,100,149.007839
1539.351054,100,149.051027
1554.95488,100,149.092839
1551.407161,100,149.134785
1535.128394,100,149.172559
1541.7162,100,149.218379
1547.859442,100,149.25687
1538.168481,100,149.298556
1550.224588,100,149.34022
1554.07408,100,149.377367
1552.287961,100,149.411859
1546.243427,100,149.448398
1542.898773,100,149.484956
1551.407161,100,149.520976
1548.740242,100,149.554925
1541.211362,100,149.590945
1550.526361,100,149.624157
1554.07408,100,149.660672
1556.439226,100,149.694167
1535.803335,100,149.731411
1555.256653,100,149.768496
1543.878281,100,149.807629
1539.351054,100,149.840314
1554.07408,100,149.876511
1554.07408,100,149.909265
1556.439226,100,149.945215
1529.757088,100,149.979574
1549.922815,100,150.016293
1545.941654,100,150.055328
1525.026796,100,150.08941
1547.859442,100,150.124987
1533.945821,100,150.159623
1542.695708,100,150.202649
1552.891507,100,150.243992
1537.663643,100,150.280712
1547.557669,100,150.323567
1556.439226,100,150.388196
1521.177304,100,150.42909
1541.644804,100,150.471682
1551.407161,100,150.994453
1554.07408,100,151.033574
1556.439226,100,151.068462
1525.907596,100,151.101491
1550.224588,100,151.139957
1532.122234,100,151.174917
1546.375096,100,151.21823
1555.256653,100,151.25637
1547.426,100,151.290597
1549.042015,100,151.329596
1547.557669,100,151.362341
1554.07408,100,151.399976
1544.00995,100,151.442262
1556.439226,100,151.476309
1548.161215,100,151.508727
1552.891507,100,151.546214
1551.708934,100,151.579326
1535.803335,100,151.620533
1533.136416,100,151.664234
1555.256653,100,151.699438
1551.708934,100,151.739758
1526.342751,100,151.776
1533.136416,100,151.810717
1550.224588,100,151.847873
1554.07408,100,151.880392
1526.209369,100,151.912495
1550.526361,100,151.9486
1550.224588,100,151.98206
1558.804372,100,152.021064
1551.407161,100,152.061327
1543.576508,100,152.093851
1555.256653,100,152.126438
1557.621799,100,152.164872
1552.589734,100,152.196585
1547.557669,100,152.229432
1533.438189,100,152.266846
1551.407161,100,152.299222
1546.676869,100,152.331818
1542.695708,100,152.383667
1543.878281,100,152.423491
1547.859442,100,152.466396
1552.891507,100,152.961546
1552.589734,100,152.998271
1559.986945,100,153.039229
1547.859442,100,153.075693
1549.343788,100,153.111248
1526.921779,100,153.146823
1542.393935,100,153.185603
1538.977885,100,153.221704
1549.042015,100,153.265173
1536.684135,100,153.30218
1554.95488,100,153.340557
1549.042015,100,153.387458
1550.526361,100,153.421206
1541.7162,100,153.462796
1538.168481,100,153.511831
1521.177304,100,153.545663
1538.846216,100,153.578906
1551.708934,100,153.614368
1543.12915,100,153.647534
1545.494296,100,153.680465
1550.224588,100,153.713123
1544.00995,100,153.758979
1550.224588,100,153.799303
1525.026796,100,153.843898
1554.95488,100,153.895568
1551.407161,100,153.933425
1538.544443,100,153.975824
1541.7162,100,154.01313
1546.676869,100,154.049206
1551.407161,100,154.082432
1542.695708,100,154.117683
1555.256653,100,154.160496
1536.684135,100,154.199272
1556.439226,100,154.233865
1540.462231,100,154.280942
1522.092779,100,154.314897
1524.725023,100,154.353331
1550.224588,100,154.391069
1551.708934,100,154.423409
1541.644804,100,154.466941
1553.772307,100,154.501947
1557.621799,100,154.965938
1546.243427,100,155.006932
1541.513135,100,155.04699
1545.796069,100,155.080866
1552.891507,100,155.117532
1548.740242,100,155.161192
1541.513135,100,155.210503
1545.941654,100,155.252506
1552.589734,100,155.304029
1549.042015,100,155.352139
1550.526361,100,155.392652
1550.973719,100,155.445508
1545.494296,100,155.477659
1539.279658,100,155.510473
1546.676869,100,155.547271
1540.160458,100,155.581871
1532.631579,100,155.614176
1555.256653,100,155.651529
1551.407161,100,155.687951
1552.589734,100,155.725015
1536.684135,100,155.766927
1529.286925,100,155.80056
1552.589734,100,155.836062
1545.192523,100,155.878793
1552.891507,100,155.911113
1539.727016,100,155.949241
1552.589734,100,156.003519
1556.439226,100,156.042807
1554.07408,100,156.075949
1551.708934,100,156.10745
1549.922815,100,156.145639
1545.060854,100,156.179529
1538.168481,100,156.219045
1554.95488,100,156.251525
1558.804372,100,156.29579
1541.513135,100,156.328524
1536.985908,100,156.372743
1535.501562,100,156.409723
1559.986945,100,156.443629
1546.375096,100,156.480948
1548.608573,100,156.514604
1555.256653,100,156.996609
1525.026796,100,157.048717
1543.576508,100,157.08397
1543.576508,100,157.123929
1544.00995,100,157.162084
1553.772307,100,157.198012
1544.89075,100,157.240784
1550.224588,100,157.27659
1548.608573,100,157.312191
1552.891507,100,157.346056
1538.846216,100,157.380658
1533.304807,100,157.417603
1539.351054,100,157.460305
1533.438189,100,157.493421
1555.256653,100,157.530313
1546.676869,100,157.56387
1530.469498,100,157.597198
1552.891507,100,157.636315
1552.891507,100,157.672018
1558.804372,100,157.705369
1552.589734,100,157.74501
1558.804372,100,157.781358
1551.407161,100,157.814874
1556.439226,100,157.854913
1542.827377,100,157.889513
1555.256653,100,157.925622
1537.663643,100,157.958027
1530.77127,100,157.998946
1545.060854,100,158.03401
1552.589734,100,158.067688
1554.07408,100,158.105046
1553.772307,100,158.144313
1529.588697,100,158.179635
1534.620762,100,158.216099
1558.804372,100,158.254234
1545.060854,100,158.288198
1538.412774,100,158.322985
1549.343788,100,158.359118
1558.804372,100,158.396856
1538.168481,100,158.432099
1561.169518,100,158.473662
1529.757088,100,158.938056
1544.759081,100,158.972764
1549.922815,100,159.009146
1552.891507,100,159.047739
1540.533627,100,159.083517
1554.07408,100,159.116976
1549.042015,100,159.150416
1541.513135,100,159.189745
1552.891507,100,159.224138
1555.256653,100,159.266082
1545.192523,100,159.306861
1552.287961,100,159.340004
1550.526361,100,159.377911
1546.676869,100,159.413399
1552.589734,100,159.446261
1556.439226,100,159.483501
1555.256653,100,159.518138
1549.791146,100,159.55059
1555.256653,100,159.588601
1550.224588,100,159.621369
1551.105388,100,159.65994
1524.725023,100,159.693754
1551.708934,100,159.731472
1554.95488,100,159.766157
1546.243427,100,159.798319
1555.256653,100,159.837824
1552.891507,100,159.871875
1553.772307,100,159.907619
1557.320026,100,159.942918
1554.07408,100,159.976147
1555.256653,100,160.013799
1546.243427,100,160.048663
1552.891507,100,160.084202
1557.621799,100,160.120271
1558.804372,100,160.153083
1557.621799,100,160.189823
1549.042015,100,160.225959
1557.621799,100,160.270431
1552.891507,100,160.306007
1556.439226,100,160.340842
1548.608573,100,160.373069
1556.439226,100,160.804284
1555.256653,100,160.83707
1553.772307,100,160.873271
1557.320026,100,160.90587
1561.169518,100,160.943375
1556.137453,100,160.976501
1553.772307,100,161.021298
1535.501562,100,161.056087
1558.804372,100,161.09216
1548.608573,100,161.127456
1557.621799,100,161.162125
1548.608573,100,161.205056
1556.439226,100,161.241385
1547.426,100,161.274143
1544.00995,100,161.312045
1556.137453,100,161.344284
1546.243427,100,161.378225
1536.684135,100,161.416412
1547.557669,100,161.451038
1549.042015,100,161.487846
1551.407161,100,161.522874
1550.224588,100,161.555682
1537.866708,100,161.598399
1540.533627,100,161.633683
1555.256653,100,161.667098
1547.557669,100,161.710404
1523.54245,100,161.745462
1551.105388,100,161.777735
1536.179298,100,161.821965
1561.169518,100,161.860645
1558.804372,100,161.893554
1554.07408,100,161.942076
1551.708934,100,161.974222
1551.708934,100,162.008969
1555.256653,100,162.045042
1556.439226,100,162.076574
1562.352091,100,162.120341
1549.343788,100,162.154883
1538.168481,100,162.187216
1551.407161,100,162.223987
1554.07408,100,162.257921
1554.95488,100,162.688299
1542.695708,100,162.727213
1553.338865,100,162.760081
1547.426,100,162.792773
1554.07408,100,162.829253
1556.439226,100,162.862668
1547.557669,100,162.894845
1530.939661,100,162.938092
1541.343031,100,162.971724
1561.169518,100,163.003942
1541.211362,100,163.04703
1548.608573,100,163.087606
1556.439226,100,163.126446
1558.804372,100,163.160763
1548.608573,100,163.193207
1550.224588,100,163.236762
1553.772307,100,163.271248
1556.137453,100,163.303564
1544.00995,100,163.343112
1542.898773,100,163.375562
1533.136416,100,163.407916
1540.160458,100,163.445656
1521.479077,100,163.479069
1557.621799,100,163.513856
1554.95488,100,163.550556
1556.439226,100,163.583728
1536.684135,100,163.62032
1551.407161,100,163.654219
1542.898773,100,163.686971
1548.608573,100,163.724128
1558.804372,100,163.757211
1554.07408,100,163.789651
1555.256653,100,163.827276
1535.501562,100,163.860106
1554.07408,100,163.896523
1552.589734,100,163.936983
1548.740242,100,163.974044
1541.7162,100,164.021557
1557.621799,100,164.057513
1545.060854,100,164.091039
1535.501562,100,164.126696
1553.772307,100,164.560304
1541.7162,100,164.605476
1551.708934,100,164.642457
1541.079693,100,164.676671
1557.320026,100,164.712555
1557.320026,100,164.74632
1554.07408,100,164.782804
1556.439226,100,164.816189
1550.973719,100,164.850544
1545.060854,100,164.884158
1551.708934,100,164.918381
1555.256653,100,164.952791
1556.439226,100,164.988136
1553.772307,100,165.022269
1559.986945,100,165.059922
1550.224588,100,165.093225
1553.772307,100,165.129911
1557.621799,100,165.168123
1550.526361,100,165.20708
1558.804372,100,165.24193
1547.426,100,165.278372
1536.985908,100,165.314409
1552.589734,100,165.35226
1557.621799,100,165.387293
1549.791146,100,165.428413
1540.533627,100,165.462477
1556.439226,100,165.505348
1554.07408,100,165.539868
1558.804372,100,165.579229
1541.7162,100,165.611993
1550.526361,100,165.648829
1522.66165,100,165.6829
1550.526361,100,165.721606
1557.621799,100,165.762094
1529.757088,100,165.804163
1551.407161,100,165.83716
1547.859442,100,165.877742
1549.922815,100,165.911652
1543.576508,100,165.961609
1545.941654,100,165.994615
1545.060854,100,166.030829
1555.256653,100,166.48331
1520.875531,100,166.519568
1546.243427,100,166.552874
1545.192523,100,166.588914
1550.224588,100,166.623323
1552.589734,100,166.661894
1539.351054,100,166.705997
1527.391942,100,166.747248
1546.243427,100,166.78016
1555.256653,100,166.813195
1528.574515,100,166.859809
1557.621799,100,166.910885
1547.426,100,166.967589
1556.137453,100,167.007573
1542.092162,100,167.045068
1541.211362,100,167.078152
1558.804372,100,167.114349
1552.589734,100,167.156215
1550.526361,100,167.190888
1555.256653,100,167.234625
1549.791146,100,167.278278
1549.042015,100,167.312559
1555.256653,100,167.345458
1557.621799,100,167.385626
1553.772307,100,167.418696
1547.426,100,167.451282
1539.049281,100,167.488731
1556.137453,100,167.523283
1553.772307,100,167.555781
1547.859442,100,167.604273
1553.338865,100,167.636576
1524.725023,100,167.668906
1551.407161,100,167.708668
1554.07408,100,167.742839
1552.589734,100,167.775123
1550.973719,100,167.814456
1539.351054,100,167.849798
1548.608573,100,167.88581
1558.804372,100,167.932485
1550.224588,100,167.968016
1558.804372,100,168.002377
1556.439226,100,168.507817
1557.621799,100,168.544424
1561.169518,100,168.583168
1562.352091,100,168.616012
1557.621799,100,168.647701
1556.137453,100,168.687721
1541.7162,100,168.722532
1538.544443,100,168.756469
1543.708177,100,168.791297
1552.891507,100,168.82925
1557.621799,100,168.865751
1538.168481,100,168.905722
1547.557669,100,168.940024
1557.621799,100,168.977525
1556.137453,100,169.014816
1540.533627,100,169.050015
1533.136416,100,169.091983
1558.804372,100,169.12487
1552.891507,100,169.17009
1527.391942,100,169.204317
1546.676869,100,169.247531
1554.07408,100,169.283216
1550.526361,100,169.323054
1545.060854,100,169.361122
1562.352091,100,169.408032
1551.407161,100,169.44133
1534.620762,100,169.477311
1551.407161,100,169.512954
1550.973719,100,169.553467
1558.804372,100,169.592962
1558.804372,100,169.626268
1554.95488,100,169.672826
1559.986945,100,169.71049
1557.621799,100,169.751812
1549.922815,100,169.784335
1531.953843,100,169.821887
1537.866708,100,169.855327
1541.7162,100,169.888561
1552.156292,100,169.933951
1555.256653,100,169.971259
1542.898773,100,170.024561
1547.426,100,170.490664
1561.169518,100,170.525036
1554.07408,100,170.571658
1557.621799,100,170.60563
1549.791146,100,170.644414
1542.898773,100,170.67801
1558.804372,100,170.714135
1557.621799,100,170.749911
1554.07408,100,170.782118
1541.7162,100,170.818709
1552.891507,100,170.851389
1552.589734,100,170.886936
1551.407161,100,170.920197
1544.081346,100,170.953156
1557.320026,100,170.989899
1538.168481,100,171.037719
1561.169518,100,171.082306
1551.708934,100,171.125615
1541.7162,100,171.169322
1550.973719,100,171.250339
1555.256653,100,171.299453
1552.891507,100,171.33779
1554.95488,100,171.379985
1552.589734,100,171.425103
1557.320026,100,171.464169
1541.7162,100,171.498659
1558.804372,100,171.538558
1533.136416,100,171.574244
1547.859442,100,171.608505
1550.973719,100,171.649802
1561.169518,100,171.684925
1557.621799,100,171.721739
1555.256653,100,171.764931
1556.439226,100,171.798322
1548.608573,100,171.839937
1553.338865,100,171.873289
1558.804372,100,171.915137
1539.89712,100,171.950912
1538.168481,100,171.98461
1533.304807,100,172.021839
1545.060854,100,172.058898
1545.263919,100,172.547827
1549.042015,100,172.586497
1557.621799,100,172.629524
1561.169518,100,172.666211
1556.137453,100,172.706316
1543.576508,100,172.754614
1553.772307,100,172.78833
1547.426,100,172.835632
1549.791146,100,172.870212
1555.256653,100,172.903252
1558.804372,100,172.93815
1557.621799,100,172.973848
1548.3068,100,173.005916
1545.941654,100,173.046437
1552.891507,100,173.083405
1549.042015,100,173.118222
1541.7162,100,173.154265
1547.426,100,173.191342
1548.608573,100,173.229842
1557.320026,100,173.263902
1556.439226,100,173.301212
1557.621799,100,173.339341
1549.922815,100,173.375203
1538.168481,100,173.41194
1541.7162,100,173.451716
1548.740242,100,173.494965
1558.502599,100,173.528584
1547.426,100,173.563577
1552.589734,100,173.59906
1544.081346,100,173.633215
1526.209369,100,173.671201
1552.589734,100,173.726873
1555.256653,100,173.766505
1552.287961,100,173.799371
1544.081346,100,173.835219
1529.757088,100,173.870076
1559.986945,100,173.903613
1544.081346,100,173.943007
1549.791146,100,173.980541
1544.081346,100,174.015739
1544.081346,100,174.053895
1552.589734,100,174.502832
1556.137453,100,174.540277
1540.533627,100,174.579
1553.338865,100,174.619349
1530.939661,100,174.654479
1550.973719,100,174.690839
1557.621799,100,174.726199
1555.256653,100,174.75859
1554.521438,100,174.792524
1557.621799,100,174.829244
1557.621799,100,174.861943
1559.986945,100,174.904791
1556.439226,100,174.938271
1557.621799,100,174.971816
1553.470534,100,175.004722
1556.439226,100,175.040782
1540.533627,100,175.075176
1536.985908,100,175.107679
1551.407161,100,175.143701
1541.7162,100,175.177341
1541.7162,100,175.216078
1552.589734,100,175.257137
1540.533627,100,175.293105
1540.533627,100,175.325079
1551.407161,100,175.366233
1539.351054,100,175.401671
1553.772307,100,175.434806
1561.169518,100,175.468304
1545.192523,100,175.50459
1542.898773,100,175.539604
1543.878281,100,175.572953
1556.439226,100,175.621015
1554.95488,100,175.658033
1541.7162,100,175.69292
1540.330562,100,175.731206
1547.557669,100,175.763701
1557.621799,100,175.797651
1541.7162,100,175.831148
1541.7162,100,175.866069
1557.621799,100,175.909977
1549.791146,100,175.95197
1550.973719,100,176.393149
1545.941654,100,176.427268
1562.352091,100,176.460871
1547.426,100,176.494606
1554.95488,100,176.529118
1547.426,100,176.570419
1550.973719,100,176.60638
1559.986945,100,176.641207
1545.941654,100,176.673593
1552.891507,100,176.711336
1551.407161,100,176.746775
1529.757088,100,176.781468
1553.772307,100,176.815165
1556.439226,100,176.848665
1558.502599,100,176.889892
1557.621799,100,176.940065
1558.804372,100,176.986289
1558.804372,100,177.028943
1545.263919,100,177.062438
1553.772307,100,177.106274
1553.772307,100,177.142025
1555.256653,100,177.175313
1555.256653,100,177.212575
1549.042015,100,177.24895
1554.07408,100,177.282248
1557.320026,100,177.322531
1558.804372,100,177.358409
1556.137453,100,177.394234
1555.256653,100,177.431845
1552.589734,100,177.470893
1553.772307,100,177.508742
1559.986945,100,177.544821
1553.338865,100,177.582966
1556.439226,100,177.624109
1544.081346,100,177.663611
1561.169518,100,177.699567
1556.439226,100,177.74573
1535.669953,100,177.779104
1537.866708,100,177.812907
1555.256653,100,177.84546
1554.95488,100,177.883517
1538.168481,100,178.349975
1558.804372,100,178.385538
1553.772307,100,178.418425
1559.986945,100,178.453472
1530.939661,100,178.489248
1544.081346,100,178.523976
1555.256653,100,178.558816
1556.439226,100,178.594552
1553.772307,100,178.628609
1548.608573,100,178.661844
1552.156292,100,178.695263
1544.081346,100,178.736418
1559.986945,100,178.786698
1554.95488,100,178.836209
1555.256653,100,178.870689
1557.621799,100,178.90378
1546.243427,100,178.93737
1557.320026,100,178.970999
1549.791146,100,179.003465
1559.986945,100,179.03686
1555.256653,100,179.072257
1544.759081,100,179.106628
1541.7162,100,179.140702
1545.263919,100,179.177315
1559.986945,100,179.215196
1553.338865,100,179.248633
1551.407161,100,179.283874
1534.318989,100,179.316745
1545.941654,100,179.352252
1554.07408,100,179.388496
1537.866708,100,179.423828
1532.122234,100,179.45611
1557.621799,100,179.492124
1561.169518,100,179.527642
1540.533627,100,179.562401
1561.169518,100,179.598948
1558.502599,100,179.631715
1553.470534,100,179.666734
1556.439226,100,179.700538
1545.263919,100,179.736114
1558.804372,100,179.769141
1556.137453,100,180.190667
1555.256653,100,180.228941
1555.256653,100,180.270766
1551.407161,100,180.304558
1557.621799,100,180.341479
1533.304807,100,180.378182
1555.256653,100,180.411221
1544.081346,100,180.447474
1555.256653,100,180.484586
1552.156292,100,180.51751
1557.621799,100,180.555797
1542.898773,100,180.592998
1556.137453,100,180.625955
1558.804372,100,180.660242
1559.986945,100,180.698789
1546.446492,100,180.74264
1555.256653,100,180.775212
1555.256653,100,180.810914
1547.859442,100,180.84546
1556.439226,100,180.880533
1561.169518,100,180.913302
1559.986945,100,180.949831
1550.973719,100,180.983141
1558.804372,100,181.017532
1552.589734,100,181.058882
1553.772307,100,181.095317
1557.621799,100,181.127704
1550.973719,100,181.163871
1552.589734,100,181.202269
1559.986945,100,181.243824
1559.986945,100,181.278336
1559.986945,100,181.311668
1554.95488,100,181.34832
1554.653107,100,181.382097
1537.866708,100,181.416359
1542.898773,100,181.451749
1559.986945,100,181.485466
1562.352091,100,181.520917
1553.338865,100,181.554857
1552.589734,100,181.588019
1554.95488,100,181.63725
1558.804372,100,182.087026
1551.407161,100,182.124816
1556.137453,100,182.160651
1557.621799,100,182.193903
1559.986945,100,182.232635
1557.621799,100,182.26504
1542.898773,100,182.311798
1549.922815,100,182.344476
1551.407161,100,182.379104
1551.407161,100,182.411564
1552.156292,100,182.456068
1539.351054,100,182.488068
1540.533627,100,182.533865
1559.986945,100,182.56666
1545.941654,100,182.604012
1558.804372,100,182.636714
1542.898773,100,182.669915
1549.791146,100,182.707544
1557.621799,100,182.741263
1547.426,100,182.785909
1559.986945,100,182.818114
1538.168481,100,182.85329
1558.804372,100,182.887292
1563.534664,100,182.919739
1541.7162,100,182.957358
1554.95488,100,182.990495
1552.589734,100,183.027019
1552.156292,100,183.06066
1556.137453,100,183.09746
1542.898773,100,183.133102
1559.986945,100,183.16669
1561.169518,100,183.213571
1561.169518,100,183.270308
1541.7162,100,183.303815
1547.426,100,183.336681
1557.320026,100,183.381733
1554.95488,100,183.414379
1540.533627,100,183.450526
1561.169518,100,183.482934
1545.941654,100,183.523591
1543.576508,100,183.556859
1561.169518,100,183.970227
1541.7162,100,184.00264
1549.791146,100,184.039554
1546.243427,100,184.073792
1557.320026,100,184.106153
1559.986945,100,184.142482
1559.986945,100,184.175373
1558.804372,100,184.212998
1563.534664,100,184.246663
1553.772307,100,184.290461
1552.589734,100,184.324594
1552.156292,100,184.367695
1556.137453,100,184.401537
1558.502599,100,184.447578
1561.169518,100,184.48206
1559.986945,100,184.523686
1562.352091,100,184.561142
1557.320026,100,184.599663
1561.169518,100,184.639414
1553.772307,100,184.677232
1541.7162,100,184.717304
1552.156292,100,184.752508
1535.803335,100,184.793916
1557.621799,100,184.827899
1546.446492,100,184.869683
1559.986945,100,184.902932
1545.263919,100,184.936233
1563.534664,100,184.975348
1557.320026,100,185.008142
1558.804372,100,185.046427
1558.804372,100,185.080464
1549.791146,100,185.115463
1557.621799,100,185.149085
1559.986945,100,185.182504
1532.122234,100,185.227413
1558.804372,100,185.265088
1547.426,100,185.303545
1557.320026,100,185.339213
1528.574515,100,185.3824
1551.407161,100,185.415229
1534.620762,100,185.452312
1559.986945,100,185.922919
1561.169518,100,185.958437
1554.95488,100,186.002343
1561.169518,100,186.04521
1559.986945,100,186.083881
1557.621799,100,186.117533
1561.169518,100,186.153436
1558.804372,100,186.191362
1546.446492,100,186.230793
1542.898773,100,186.268711
1558.804372,100,186.304772
1556.439226,100,186.343015
1561.169518,100,186.376997
1561.169518,100,186.409256
1557.621799,100,186.446037
1557.621799,100,186.4791
1553.338865,100,186.513289
1558.804372,100,186.550619
1557.320026,100,186.59039
1561.169518,100,186.627767
1547.426,100,186.660189
1556.137453,100,186.702194
1552.156292,100,186.740459
1558.502599,100,186.776282
1561.169518,100,186.810219
1554.521438,100,186.842506
1535.501562,100,186.880504
1561.169518,100,186.913316
1561.169518,100,186.948249
1562.352091,100,186.981194
1556.439226,100,187.015839
1563.534664,100,187.051288
1534.48738,100,187.08799
1559.986945,100,187.123956
1561.169518,100,187.156758
1558.804372,100,187.193847
1561.169518,100,187.227393
1556.137453,100,187.259152
1533.304807,100,187.295823
1559.685172,100,187.329305
1557.320026,100,187.367885
1558.804372,100,187.793309
1557.320026,100,187.826162
1561.169518,100,187.864736
1545.263919,100,187.898247
1552.156292,100,187.930709
1558.502599,100,187.9695
